model,image_id,ref_id,category_id,query,clean_eligible,raw_clean_candidate_count,tracked_clean_candidate_count,clean_correct,clean_best_iou,diagnostic_budget,diagnostic_probe_count,diagnostic_coverage,diagnostic_coverage_lower,diagnostic_coverage_upper,diagnostic_conditional_ranking,diagnostic_conditional_ranking_lower,diagnostic_conditional_ranking_upper,diagnostic_operational,diagnostic_operational_lower,diagnostic_operational_upper,diagnostic_coverage_risk,diagnostic_ranking_risk,diagnostic_risk_decomposition_error,reference_probe_count,reference_coverage,reference_coverage_lower,reference_coverage_upper,reference_conditional_ranking,reference_conditional_ranking_lower,reference_conditional_ranking_upper,reference_operational,reference_operational_lower,reference_operational_upper,reference_coverage_risk,reference_ranking_risk,reference_risk_decomposition_error,full_manifest_operational
yoloworld,61459,511856,-1,girl,1,3,3,1,0.9332832641680489,40,40,0.825,0.6722098666384142,0.9266172706479148,0.9090909090909091,0.756683649240845,0.9808450570125951,0.75,0.5880380198485702,0.873085201067155,0.17500000000000004,0.07500000000000002,6.938893903907228e-17,80,0.85,0.7526358884071023,0.9200184386902862,0.9117647058823529,0.8177768013320661,0.9669275191103401,0.775,0.6679136799387491,0.8608627895010682,0.15000000000000002,0.07500000000000001,5.551115123125783e-17,0.75
yoloworld,520978,1225418,-1,seated lady,1,11,5,1,0.7870426097361668,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,0.5875,0.4718483404252045,0.6964754070624058,1.0,0.9245142663089414,1.0,0.5875,0.4718483404252045,0.6964754070624058,0.4125,0.0,0.0,1.0
yoloworld,520978,1225418,-1,seated lady,1,11,5,1,0.7870426097361668,10,10,0.8,0.4439045376923585,0.9747892736731666,1.0,0.6305833524471808,1.0,0.8,0.4439045376923585,0.9747892736731666,0.19999999999999996,0.0,0.0,80,0.5875,0.4718483404252045,0.6964754070624058,1.0,0.9245142663089414,1.0,0.5875,0.4718483404252045,0.6964754070624058,0.4125,0.0,0.0,0.8
yoloworld,520978,1225418,-1,seated lady,1,11,5,1,0.7870426097361668,20,20,0.75,0.5089541282920425,0.9134285308985653,1.0,0.781980639089466,1.0,0.75,0.5089541282920425,0.9134285308985653,0.25,0.0,0.0,80,0.5875,0.4718483404252045,0.6964754070624058,1.0,0.9245142663089414,1.0,0.5875,0.4718483404252045,0.6964754070624058,0.4125,0.0,0.0,0.75
yoloworld,520978,1225418,-1,seated lady,1,11,5,1,0.7870426097361668,40,40,0.7,0.5346837147458767,0.8343727956067644,1.0,0.8765638814997362,1.0,0.7,0.5346837147458767,0.8343727956067644,0.30000000000000004,0.0,0.0,80,0.5875,0.4718483404252045,0.6964754070624058,1.0,0.9245142663089414,1.0,0.5875,0.4718483404252045,0.6964754070624058,0.4125,0.0,0.0,0.7
yoloworld,60155,1216316,-1,finger pointing,0,0,0,0,0.0,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,60155,1216316,-1,finger pointing,0,0,0,0,0.0,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,60155,1216316,-1,finger pointing,0,0,0,0,0.0,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,60155,1216316,-1,finger pointing,0,0,0,0,0.0,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,247271,486238,-1,"white tie, glasses",0,0,0,0,0.0,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,247271,486238,-1,"white tie, glasses",0,0,0,0,0.0,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,247271,486238,-1,"white tie, glasses",0,0,0,0,0.0,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,247271,486238,-1,"white tie, glasses",0,0,0,0,0.0,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,529352,252498,-1,black shirt curly hair,0,1,0,0,0.36620211131111524,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,529352,252498,-1,black shirt curly hair,0,1,0,0,0.36620211131111524,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,529352,252498,-1,black shirt curly hair,0,1,0,0,0.36620211131111524,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,529352,252498,-1,black shirt curly hair,0,1,0,0,0.36620211131111524,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,329551,202206,-1,woman,1,3,3,1,0.9584016517269379,5,5,0.6,0.14663279963467318,0.9472550494736831,0.6666666666666666,0.09429932405024612,0.9915962413403874,0.4,0.05274495052631693,0.8533672003653268,0.4,0.2,5.551115123125783e-17,80,0.675,0.5610629543955516,0.7755404148225468,0.8888888888888888,0.7736868373700344,0.9581162364221459,0.6,0.48437694049548946,0.7079906437446896,0.32499999999999996,0.07500000000000004,2.7755575615628914e-17,0.4
yoloworld,329551,202206,-1,woman,1,3,3,1,0.9584016517269379,10,10,0.6,0.2623780766069451,0.8784477418801728,0.8333333333333334,0.3587654210023252,0.9957892554855106,0.5,0.18708602844739855,0.8129139715526015,0.4,0.09999999999999998,0.0,80,0.675,0.5610629543955516,0.7755404148225468,0.8888888888888888,0.7736868373700344,0.9581162364221459,0.6,0.48437694049548946,0.7079906437446896,0.32499999999999996,0.07500000000000004,2.7755575615628914e-17,0.5
yoloworld,329551,202206,-1,woman,1,3,3,1,0.9584016517269379,20,20,0.55,0.3152781330405486,0.7694221032240758,0.9090909090909091,0.5872200830116173,0.9977010277861857,0.5,0.27195784956079183,0.7280421504392082,0.44999999999999996,0.050000000000000024,2.0816681711721685e-17,80,0.675,0.5610629543955516,0.7755404148225468,0.8888888888888888,0.7736868373700344,0.9581162364221459,0.6,0.48437694049548946,0.7079906437446896,0.32499999999999996,0.07500000000000004,2.7755575615628914e-17,0.5
yoloworld,329551,202206,-1,woman,1,3,3,1,0.9584016517269379,40,40,0.625,0.4580147522326109,0.772737277518174,0.84,0.6391715455407279,0.9546205476282904,0.525,0.36128013526406216,0.6848802933650138,0.375,0.10000000000000002,4.163336342344337e-17,80,0.675,0.5610629543955516,0.7755404148225468,0.8888888888888888,0.7736868373700344,0.9581162364221459,0.6,0.48437694049548946,0.7079906437446896,0.32499999999999996,0.07500000000000004,2.7755575615628914e-17,0.525
yoloworld,111998,1319873,-1,B;ACK JACKET,1,5,5,0,0.0,5,5,0.4,0.05274495052631693,0.8533672003653268,1.0,0.15811388300841903,1.0,0.4,0.05274495052631693,0.8533672003653268,0.6,0.0,0.0,80,0.3875,0.28056513312478215,0.5030244574981009,0.7419354838709677,0.5538660656651035,0.8814360041704489,0.2875,0.1917604719719651,0.3995451133120206,0.6125,0.1,2.7755575615628914e-17,0.4
yoloworld,111998,1319873,-1,B;ACK JACKET,1,5,5,0,0.0,10,10,0.4,0.1215522581198272,0.7376219233930549,0.75,0.19412044968324346,0.9936905367902902,0.3,0.0667395111777345,0.6524528500599973,0.6,0.1,2.7755575615628914e-17,80,0.3875,0.28056513312478215,0.5030244574981009,0.7419354838709677,0.5538660656651035,0.8814360041704489,0.2875,0.1917604719719651,0.3995451133120206,0.6125,0.1,2.7755575615628914e-17,0.3
yoloworld,111998,1319873,-1,B;ACK JACKET,1,5,5,0,0.0,20,20,0.35,0.15390920478454118,0.5921885345328282,0.5714285714285714,0.18405156764008304,0.9010117215574921,0.2,0.057333997050032774,0.43661400299666825,0.65,0.15,2.7755575615628914e-17,80,0.3875,0.28056513312478215,0.5030244574981009,0.7419354838709677,0.5538660656651035,0.8814360041704489,0.2875,0.1917604719719651,0.3995451133120206,0.6125,0.1,2.7755575615628914e-17,0.2
yoloworld,111998,1319873,-1,B;ACK JACKET,1,5,5,0,0.0,40,40,0.375,0.22726272248182594,0.5419852477673891,0.7333333333333333,0.44899675896302954,0.9221284537089564,0.275,0.14600899196386566,0.43888290717904815,0.625,0.10000000000000002,4.163336342344337e-17,80,0.3875,0.28056513312478215,0.5030244574981009,0.7419354838709677,0.5538660656651035,0.8814360041704489,0.2875,0.1917604719719651,0.3995451133120206,0.6125,0.1,2.7755575615628914e-17,0.275
yoloworld,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1986215811550715,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,0.9625,0.8942980149834914,0.9921988127342833,0.7532467532467533,0.6417882680168161,0.8444325566026825,0.725,0.6137565791555908,0.8189623614429612,0.03749999999999998,0.2375,5.551115123125783e-17,1.0
yoloworld,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1986215811550715,10,10,1.0,0.6915028921812392,1.0,0.9,0.5549838829718046,0.9974714214555382,0.9,0.5549838829718046,0.9974714214555382,0.0,0.09999999999999998,0.0,80,0.9625,0.8942980149834914,0.9921988127342833,0.7532467532467533,0.6417882680168161,0.8444325566026825,0.725,0.6137565791555908,0.8189623614429612,0.03749999999999998,0.2375,5.551115123125783e-17,0.9
yoloworld,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1986215811550715,20,20,1.0,0.8315665290169146,1.0,0.85,0.6210731734546859,0.9679290628145363,0.85,0.6210731734546859,0.9679290628145363,0.0,0.15000000000000002,0.0,80,0.9625,0.8942980149834914,0.9921988127342833,0.7532467532467533,0.6417882680168161,0.8444325566026825,0.725,0.6137565791555908,0.8189623614429612,0.03749999999999998,0.2375,5.551115123125783e-17,0.85
yoloworld,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1986215811550715,40,40,0.975,0.8684141415172343,0.9993672550679505,0.8461538461538461,0.6947200755632874,0.9413757371392106,0.825,0.6722098666384142,0.9266172706479148,0.025000000000000022,0.15,2.7755575615628914e-17,80,0.9625,0.8942980149834914,0.9921988127342833,0.7532467532467533,0.6417882680168161,0.8444325566026825,0.725,0.6137565791555908,0.8189623614429612,0.03749999999999998,0.2375,5.551115123125783e-17,0.825
yoloworld,320432,1232873,-1,man wearing lanyards and sportscoat,1,8,5,0,0.0,5,5,0.4,0.05274495052631693,0.8533672003653268,0.5,0.01257911709342506,0.9874208829065749,0.2,0.005050763379468061,0.7164179361180893,0.6,0.2,5.551115123125783e-17,80,0.5375,0.4224175280048351,0.6497235734616016,0.3953488372093023,0.24976778864759114,0.5559004755343042,0.2125,0.12893649509758176,0.3182858085596558,0.4625,0.32499999999999996,0.0,0.2
yoloworld,320432,1232873,-1,man wearing lanyards and sportscoat,1,8,5,0,0.0,10,10,0.3,0.0667395111777345,0.6524528500599973,0.6666666666666666,0.09429932405024612,0.9915962413403874,0.2,0.02521072632683339,0.5560954623076415,0.7,0.1,8.326672684688674e-17,80,0.5375,0.4224175280048351,0.6497235734616016,0.3953488372093023,0.24976778864759114,0.5559004755343042,0.2125,0.12893649509758176,0.3182858085596558,0.4625,0.32499999999999996,0.0,0.2
yoloworld,320432,1232873,-1,man wearing lanyards and sportscoat,1,8,5,0,0.0,20,20,0.35,0.15390920478454118,0.5921885345328282,0.7142857142857143,0.29042086373734277,0.9633074338239145,0.25,0.08657146910143462,0.49104587170795755,0.65,0.09999999999999999,1.3877787807814457e-17,80,0.5375,0.4224175280048351,0.6497235734616016,0.3953488372093023,0.24976778864759114,0.5559004755343042,0.2125,0.12893649509758176,0.3182858085596558,0.4625,0.32499999999999996,0.0,0.25
yoloworld,320432,1232873,-1,man wearing lanyards and sportscoat,1,8,5,0,0.0,40,40,0.45,0.29258835003987993,0.6150932054659867,0.4444444444444444,0.21530150738729986,0.6924283410012437,0.2,0.09052240939999069,0.35647801867923473,0.55,0.25,0.0,80,0.5375,0.4224175280048351,0.6497235734616016,0.3953488372093023,0.24976778864759114,0.5559004755343042,0.2125,0.12893649509758176,0.3182858085596558,0.4625,0.32499999999999996,0.0,0.2
yoloworld,512458,191782,-1,White t shirt,0,1,0,0,0.23793020761090924,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,512458,191782,-1,White t shirt,0,1,0,0,0.23793020761090924,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,512458,191782,-1,White t shirt,0,1,0,0,0.23793020761090924,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,512458,191782,-1,White t shirt,0,1,0,0,0.23793020761090924,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,2,2,1,0.9860598379234851,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,2,2,1,0.9860598379234851,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,2,2,1,0.9860598379234851,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,2,2,1,0.9860598379234851,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,451336,1754301,-1,arm closest to you,0,1,0,1,0.631252321721633,5,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,451336,1754301,-1,arm closest to you,0,1,0,1,0.631252321721633,10,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,451336,1754301,-1,arm closest to you,0,1,0,1,0.631252321721633,20,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,451336,1754301,-1,arm closest to you,0,1,0,1,0.631252321721633,40,0,0.0,,,,,,0.0,,,,,,0,0.0,,,,,,0.0,,,,,,0.0
yoloworld,78583,440327,-1,persom with caplast photo,1,3,3,0,0.0,5,5,0.6,0.14663279963467318,0.9472550494736831,1.0,0.29240177382128674,1.0,0.6,0.14663279963467318,0.9472550494736831,0.4,0.0,0.0,80,0.5,0.38604788336490925,0.6139521166350907,1.0,0.9119026971211976,1.0,0.5,0.38604788336490925,0.6139521166350907,0.5,0.0,0.0,0.6
yoloworld,78583,440327,-1,persom with caplast photo,1,3,3,0,0.0,10,10,0.5,0.18708602844739855,0.8129139715526015,1.0,0.47817624989501856,1.0,0.5,0.18708602844739855,0.8129139715526015,0.5,0.0,0.0,80,0.5,0.38604788336490925,0.6139521166350907,1.0,0.9119026971211976,1.0,0.5,0.38604788336490925,0.6139521166350907,0.5,0.0,0.0,0.5
yoloworld,78583,440327,-1,persom with caplast photo,1,3,3,0,0.0,20,20,0.45,0.2305778967759242,0.6847218669594515,1.0,0.6637328831200572,1.0,0.45,0.2305778967759242,0.6847218669594515,0.55,0.0,0.0,80,0.5,0.38604788336490925,0.6139521166350907,1.0,0.9119026971211976,1.0,0.5,0.38604788336490925,0.6139521166350907,0.5,0.0,0.0,0.45
yoloworld,78583,440327,-1,persom with caplast photo,1,3,3,0,0.0,40,40,0.45,0.29258835003987993,0.6150932054659867,1.0,0.8146980318621478,1.0,0.45,0.29258835003987993,0.6150932054659867,0.55,0.0,0.0,80,0.5,0.38604788336490925,0.6139521166350907,1.0,0.9119026971211976,1.0,0.5,0.38604788336490925,0.6139521166350907,0.5,0.0,0.0,0.45
yoloworld,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,4,4,0,0.0,5,5,0.2,0.005050763379468061,0.7164179361180893,1.0,0.025000000000000022,1.0,0.2,0.005050763379468061,0.7164179361180893,0.8,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.2
yoloworld,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,4,4,0,0.0,10,10,0.2,0.02521072632683339,0.5560954623076415,1.0,0.15811388300841903,1.0,0.2,0.02521072632683339,0.5560954623076415,0.8,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.2
yoloworld,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,4,4,0,0.0,20,20,0.25,0.08657146910143462,0.49104587170795755,1.0,0.47817624989501856,1.0,0.25,0.08657146910143462,0.49104587170795755,0.75,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.25
yoloworld,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,4,4,0,0.0,40,40,0.35,0.20628249087076694,0.5168444536489906,1.0,0.7683642383498835,1.0,0.35,0.20628249087076694,0.5168444536489906,0.65,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.35
yoloworld,81135,1256487,-1,Women under pink umbrella,1,10,5,0,0.007815430143949302,5,5,0.6,0.14663279963467318,0.9472550494736831,0.6666666666666666,0.09429932405024612,0.9915962413403874,0.4,0.05274495052631693,0.8533672003653268,0.4,0.2,5.551115123125783e-17,80,0.8,0.6956311329945355,0.8811409135950147,0.796875,0.6777356932919599,0.88717114052916,0.6375,0.5223872787351915,0.7421051046283819,0.19999999999999996,0.1625,8.326672684688674e-17,0.4
yoloworld,81135,1256487,-1,Women under pink umbrella,1,10,5,0,0.007815430143949302,10,10,0.8,0.4439045376923585,0.9747892736731666,0.75,0.34914420558717585,0.9681459737500557,0.6,0.2623780766069451,0.8784477418801728,0.19999999999999996,0.2,5.551115123125783e-17,80,0.8,0.6956311329945355,0.8811409135950147,0.796875,0.6777356932919599,0.88717114052916,0.6375,0.5223872787351915,0.7421051046283819,0.19999999999999996,0.1625,8.326672684688674e-17,0.6
yoloworld,81135,1256487,-1,Women under pink umbrella,1,10,5,0,0.007815430143949302,20,20,0.75,0.5089541282920425,0.9134285308985653,0.7333333333333333,0.44899675896302954,0.9221284537089564,0.55,0.3152781330405486,0.7694221032240758,0.25,0.20000000000000004,8.326672684688674e-17,80,0.8,0.6956311329945355,0.8811409135950147,0.796875,0.6777356932919599,0.88717114052916,0.6375,0.5223872787351915,0.7421051046283819,0.19999999999999996,0.1625,8.326672684688674e-17,0.55
yoloworld,81135,1256487,-1,Women under pink umbrella,1,10,5,0,0.007815430143949302,40,40,0.7,0.5346837147458767,0.8343727956067644,0.7142857142857143,0.5133316845510595,0.8677634874288749,0.5,0.33801781373723455,0.6619821862627655,0.30000000000000004,0.19999999999999998,2.7755575615628914e-17,80,0.8,0.6956311329945355,0.8811409135950147,0.796875,0.6777356932919599,0.88717114052916,0.6375,0.5223872787351915,0.7421051046283819,0.19999999999999996,0.1625,8.326672684688674e-17,0.5
yoloworld,303471,515673,-1,person that does not have a racket by her butt,1,4,4,0,0.0,5,5,1.0,0.47817624989501856,1.0,0.4,0.05274495052631693,0.8533672003653268,0.4,0.05274495052631693,0.8533672003653268,0.0,0.6,0.0,80,1.0,0.9549359649323077,1.0,0.65,0.5352031145206642,0.7533280635274648,0.65,0.5352031145206642,0.7533280635274648,0.0,0.35,0.0,0.4
yoloworld,303471,515673,-1,person that does not have a racket by her butt,1,4,4,0,0.0,10,10,1.0,0.6915028921812392,1.0,0.7,0.34754714994000274,0.9332604888222655,0.7,0.34754714994000274,0.9332604888222655,0.0,0.30000000000000004,0.0,80,1.0,0.9549359649323077,1.0,0.65,0.5352031145206642,0.7533280635274648,0.65,0.5352031145206642,0.7533280635274648,0.0,0.35,0.0,0.7
yoloworld,303471,515673,-1,person that does not have a racket by her butt,1,4,4,0,0.0,20,20,1.0,0.8315665290169146,1.0,0.7,0.4572108177237109,0.8810684095942722,0.7,0.4572108177237109,0.8810684095942722,0.0,0.30000000000000004,0.0,80,1.0,0.9549359649323077,1.0,0.65,0.5352031145206642,0.7533280635274648,0.65,0.5352031145206642,0.7533280635274648,0.0,0.35,0.0,0.7
yoloworld,303471,515673,-1,person that does not have a racket by her butt,1,4,4,0,0.0,40,40,1.0,0.9119026971211976,1.0,0.65,0.48315554635100944,0.793717509129233,0.65,0.48315554635100944,0.793717509129233,0.0,0.35,0.0,80,1.0,0.9549359649323077,1.0,0.65,0.5352031145206642,0.7533280635274648,0.65,0.5352031145206642,0.7533280635274648,0.0,0.35,0.0,0.65
yoloworld,331331,1923208,-1,pizza slice being cut,1,7,5,0,0.07953297428919699,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,0.9625,0.8942980149834914,0.9921988127342833,0.961038961038961,0.8903346333254779,0.9918920827333061,0.925,0.8438720682639279,0.9719794538231588,0.03749999999999998,0.03750000000000001,3.469446951953614e-17,1.0
yoloworld,331331,1923208,-1,pizza slice being cut,1,7,5,0,0.07953297428919699,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.9625,0.8942980149834914,0.9921988127342833,0.961038961038961,0.8903346333254779,0.9918920827333061,0.925,0.8438720682639279,0.9719794538231588,0.03749999999999998,0.03750000000000001,3.469446951953614e-17,1.0
yoloworld,331331,1923208,-1,pizza slice being cut,1,7,5,0,0.07953297428919699,20,20,1.0,0.8315665290169146,1.0,0.95,0.7512672372279723,0.9987349105020502,0.95,0.7512672372279723,0.9987349105020502,0.0,0.050000000000000044,0.0,80,0.9625,0.8942980149834914,0.9921988127342833,0.961038961038961,0.8903346333254779,0.9918920827333061,0.925,0.8438720682639279,0.9719794538231588,0.03749999999999998,0.03750000000000001,3.469446951953614e-17,0.95
yoloworld,331331,1923208,-1,pizza slice being cut,1,7,5,0,0.07953297428919699,40,40,1.0,0.9119026971211976,1.0,0.925,0.796135251267101,0.9842578201489585,0.925,0.796135251267101,0.9842578201489585,0.0,0.07499999999999996,0.0,80,0.9625,0.8942980149834914,0.9921988127342833,0.961038961038961,0.8903346333254779,0.9918920827333061,0.925,0.8438720682639279,0.9719794538231588,0.03749999999999998,0.03750000000000001,3.469446951953614e-17,0.925
yoloworld,120431,2204971,-1,person in pink,1,2,2,1,0.9477509111120791,5,5,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,1.0,0.47817624989501856,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,120431,2204971,-1,person in pink,1,2,2,1,0.9477509111120791,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,120431,2204971,-1,person in pink,1,2,2,1,0.9477509111120791,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,120431,2204971,-1,person in pink,1,2,2,1,0.9477509111120791,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,1.0,0.9549359649323077,1.0,0.0,0.0,0.0,1.0
yoloworld,370802,2167684,-1,Man in gray suit looking at camera,1,5,5,1,0.942916961362047,5,5,0.4,0.05274495052631693,0.8533672003653268,1.0,0.15811388300841903,1.0,0.4,0.05274495052631693,0.8533672003653268,0.6,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.4
yoloworld,370802,2167684,-1,Man in gray suit looking at camera,1,5,5,1,0.942916961362047,10,10,0.3,0.0667395111777345,0.6524528500599973,1.0,0.29240177382128674,1.0,0.3,0.0667395111777345,0.6524528500599973,0.7,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.3
yoloworld,370802,2167684,-1,Man in gray suit looking at camera,1,5,5,1,0.942916961362047,20,20,0.35,0.15390920478454118,0.5921885345328282,1.0,0.5903836027749967,1.0,0.35,0.15390920478454118,0.5921885345328282,0.65,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.35
yoloworld,370802,2167684,-1,Man in gray suit looking at camera,1,5,5,1,0.942916961362047,40,40,0.275,0.14600899196386566,0.43888290717904815,1.0,0.7150858470818456,1.0,0.275,0.14600899196386566,0.43888290717904815,0.725,0.0,0.0,80,0.3,0.20257392914667277,0.412759323081376,1.0,0.8575264022774743,1.0,0.3,0.20257392914667277,0.412759323081376,0.7,0.0,0.0,0.275
yoloworld,259809,1303931,-1,person with sunglasses only a corner of the person purple shirt,1,11,5,0,0.0,5,5,1.0,0.47817624989501856,1.0,0.8,0.2835820638819106,0.9949492366205319,0.8,0.2835820638819106,0.9949492366205319,0.0,0.19999999999999996,0.0,80,0.725,0.6137565791555908,0.8189623614429612,0.7931034482758621,0.6664823652145677,0.8882645783960563,0.575,0.4593888114309382,0.6848902345476577,0.275,0.14999999999999997,5.551115123125783e-17,0.8
yoloworld,259809,1303931,-1,person with sunglasses only a corner of the person purple shirt,1,11,5,0,0.0,10,10,0.9,0.5549838829718046,0.9974714214555382,0.8888888888888888,0.517503485082663,0.9971908632534008,0.8,0.4439045376923585,0.9747892736731666,0.09999999999999998,0.10000000000000005,6.938893903907228e-17,80,0.725,0.6137565791555908,0.8189623614429612,0.7931034482758621,0.6664823652145677,0.8882645783960563,0.575,0.4593888114309382,0.6848902345476577,0.275,0.14999999999999997,5.551115123125783e-17,0.8
yoloworld,259809,1303931,-1,person with sunglasses only a corner of the person purple shirt,1,11,5,0,0.0,20,20,0.8,0.5633859970033317,0.9426660029499673,0.9375,0.6976792615654681,0.9984188882772341,0.75,0.5089541282920425,0.9134285308985653,0.19999999999999996,0.05,4.163336342344337e-17,80,0.725,0.6137565791555908,0.8189623614429612,0.7931034482758621,0.6664823652145677,0.8882645783960563,0.575,0.4593888114309382,0.6848902345476577,0.275,0.14999999999999997,5.551115123125783e-17,0.75
