model,image_id,ref_id,category_id,query,clean_eligible,raw_clean_candidate_count,tracked_clean_candidate_count,clean_correct,clean_best_iou,diagnostic_budget,diagnostic_probe_count,diagnostic_coverage,diagnostic_coverage_lower,diagnostic_coverage_upper,diagnostic_conditional_ranking,diagnostic_conditional_ranking_lower,diagnostic_conditional_ranking_upper,diagnostic_operational,diagnostic_operational_lower,diagnostic_operational_upper,diagnostic_coverage_risk,diagnostic_ranking_risk,diagnostic_risk_decomposition_error,reference_probe_count,reference_coverage,reference_coverage_lower,reference_coverage_upper,reference_conditional_ranking,reference_conditional_ranking_lower,reference_conditional_ranking_upper,reference_operational,reference_operational_lower,reference_operational_upper,reference_coverage_risk,reference_ranking_risk,reference_risk_decomposition_error,full_manifest_operational
owlv2,111998,1319873,-1,B;ACK JACKET,1,20,5,0,0.3489238147344973,40,40,0.975,0.8684141415172343,0.9993672550679504,0.4358974358974359,0.2781076296764093,0.6037919829857288,0.425,0.2704290312688629,0.5910994195730366,0.025,0.5499999999999999,0.0,80,0.9625,0.8942980149834914,0.9921988127342832,0.5194805194805194,0.4025948002145209,0.6348226206760976,0.5,0.3860478833649092,0.6139521166350907,0.0374999999999999,0.4625000000000001,5.551115123125783e-17,0.425
owlv2,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1864405624163339,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,0.8625,0.7672791291752744,0.9293121672961212,0.8625,0.7672791291752744,0.9293121672961212,0.0,0.1374999999999999,0.0,1.0
owlv2,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1864405624163339,10,10,1.0,0.6915028921812392,1.0,0.7,0.3475471499400027,0.9332604888222656,0.7,0.3475471499400027,0.9332604888222656,0.0,0.3,0.0,80,1.0,0.9549359649323076,1.0,0.8625,0.7672791291752744,0.9293121672961212,0.8625,0.7672791291752744,0.9293121672961212,0.0,0.1374999999999999,0.0,0.7
owlv2,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1864405624163339,20,20,1.0,0.8315665290169146,1.0,0.85,0.6210731734546859,0.9679290628145364,0.85,0.6210731734546859,0.9679290628145364,0.0,0.15,0.0,80,1.0,0.9549359649323076,1.0,0.8625,0.7672791291752744,0.9293121672961212,0.8625,0.7672791291752744,0.9293121672961212,0.0,0.1374999999999999,0.0,0.85
owlv2,136184,1738983,-1,woman in black under black umbrella,1,20,5,0,0.1864405624163339,40,40,1.0,0.9119026971211976,1.0,0.9,0.7633626001239001,0.9720745847057808,0.9,0.7633626001239001,0.9720745847057808,0.0,0.0999999999999999,0.0,80,1.0,0.9549359649323076,1.0,0.8625,0.7672791291752744,0.9293121672961212,0.8625,0.7672791291752744,0.9293121672961212,0.0,0.1374999999999999,0.0,0.9
owlv2,320432,1232873,-1,man wearing lanyards and sportscoat,1,20,5,0,0.1611147672333442,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
owlv2,320432,1232873,-1,man wearing lanyards and sportscoat,1,20,5,0,0.1611147672333442,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
owlv2,320432,1232873,-1,man wearing lanyards and sportscoat,1,20,5,0,0.1611147672333442,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
owlv2,320432,1232873,-1,man wearing lanyards and sportscoat,1,20,5,0,0.1611147672333442,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
owlv2,512458,191782,-1,White t shirt,1,4,4,0,0.2403202987318825,5,5,0.4,0.0527449505263169,0.8533672003653268,1.0,0.158113883008419,1.0,0.4,0.0527449505263169,0.8533672003653268,0.6,0.0,0.0,80,0.525,0.4102278413767706,0.6378664183228473,1.0,0.9159161450596448,1.0,0.525,0.4102278413767706,0.6378664183228473,0.475,0.0,0.0,0.4
owlv2,512458,191782,-1,White t shirt,1,4,4,0,0.2403202987318825,10,10,0.5,0.1870860284473985,0.8129139715526015,1.0,0.4781762498950185,1.0,0.5,0.1870860284473985,0.8129139715526015,0.5,0.0,0.0,80,0.525,0.4102278413767706,0.6378664183228473,1.0,0.9159161450596448,1.0,0.525,0.4102278413767706,0.6378664183228473,0.475,0.0,0.0,0.5
owlv2,512458,191782,-1,White t shirt,1,4,4,0,0.2403202987318825,20,20,0.6,0.3605425873074897,0.8088099392746928,1.0,0.7353515306029488,1.0,0.6,0.3605425873074897,0.8088099392746928,0.4,0.0,0.0,80,0.525,0.4102278413767706,0.6378664183228473,1.0,0.9159161450596448,1.0,0.525,0.4102278413767706,0.6378664183228473,0.475,0.0,0.0,0.6
owlv2,512458,191782,-1,White t shirt,1,4,4,0,0.2403202987318825,40,40,0.55,0.3849067945340133,0.7074116499601201,1.0,0.8456274871844255,1.0,0.55,0.3849067945340133,0.7074116499601201,0.4499999999999999,0.0,0.0,80,0.525,0.4102278413767706,0.6378664183228473,1.0,0.9159161450596448,1.0,0.525,0.4102278413767706,0.6378664183228473,0.475,0.0,0.0,0.55
owlv2,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,18,5,0,0.0097287191186498,5,5,0.6,0.1466327996346731,0.9472550494736832,1.0,0.2924017738212867,1.0,0.6,0.1466327996346731,0.9472550494736832,0.4,0.0,0.0,80,0.725,0.6137565791555908,0.8189623614429612,0.896551724137931,0.7883135422012024,0.9610791680776356,0.65,0.5352031145206642,0.7533280635274648,0.275,0.0749999999999999,2.775557561562892e-17,0.6
owlv2,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,18,5,0,0.0097287191186498,10,10,0.7,0.3475471499400027,0.9332604888222656,1.0,0.5903836027749967,1.0,0.7,0.3475471499400027,0.9332604888222656,0.3,0.0,0.0,80,0.725,0.6137565791555908,0.8189623614429612,0.896551724137931,0.7883135422012024,0.9610791680776356,0.65,0.5352031145206642,0.7533280635274648,0.275,0.0749999999999999,2.775557561562892e-17,0.7
owlv2,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,18,5,0,0.0097287191186498,20,20,0.7,0.4572108177237109,0.8810684095942722,1.0,0.7683642383498835,1.0,0.7,0.4572108177237109,0.8810684095942722,0.3,0.0,0.0,80,0.725,0.6137565791555908,0.8189623614429612,0.896551724137931,0.7883135422012024,0.9610791680776356,0.65,0.5352031145206642,0.7533280635274648,0.275,0.0749999999999999,2.775557561562892e-17,0.7
owlv2,265186,1216381,-1,guy at 4 o clock three stripes on arm,1,18,5,0,0.0097287191186498,40,40,0.65,0.4831555463510094,0.793717509129233,1.0,0.8677253955022459,1.0,0.65,0.4831555463510094,0.793717509129233,0.35,0.0,0.0,80,0.725,0.6137565791555908,0.8189623614429612,0.896551724137931,0.7883135422012024,0.9610791680776356,0.65,0.5352031145206642,0.7533280635274648,0.275,0.0749999999999999,2.775557561562892e-17,0.65
owlv2,451336,1754301,-1,arm closest to you,1,20,5,1,0.5448350704017896,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.9493670886075948,0.8754052019863836,0.9860338821107838,0.9375,0.8601429247023609,0.9793969276979898,0.0124999999999999,0.05,6.938893903907228e-18,1.0
owlv2,451336,1754301,-1,arm closest to you,1,20,5,1,0.5448350704017896,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.9493670886075948,0.8754052019863836,0.9860338821107838,0.9375,0.8601429247023609,0.9793969276979898,0.0124999999999999,0.05,6.938893903907228e-18,1.0
owlv2,451336,1754301,-1,arm closest to you,1,20,5,1,0.5448350704017896,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.9493670886075948,0.8754052019863836,0.9860338821107838,0.9375,0.8601429247023609,0.9793969276979898,0.0124999999999999,0.05,6.938893903907228e-18,1.0
owlv2,451336,1754301,-1,arm closest to you,1,20,5,1,0.5448350704017896,40,40,1.0,0.9119026971211976,1.0,0.95,0.8308031360405824,0.9938863534006492,0.95,0.8308031360405824,0.9938863534006492,0.0,0.05,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,0.9493670886075948,0.8754052019863836,0.9860338821107838,0.9375,0.8601429247023609,0.9793969276979898,0.0124999999999999,0.05,6.938893903907228e-18,0.95
owlv2,78583,440327,-1,persom with caplast photo,1,14,5,0,0.4787006142609735,5,5,0.4,0.0527449505263169,0.8533672003653268,1.0,0.158113883008419,1.0,0.4,0.0527449505263169,0.8533672003653268,0.6,0.0,0.0,80,0.7,0.587240676918624,0.7974260708533272,0.7321428571428571,0.5969797158994188,0.8416747515579631,0.5125,0.3981046687031854,0.625942518555561,0.3,0.1875,2.775557561562892e-17,0.4
owlv2,78583,440327,-1,persom with caplast photo,1,14,5,0,0.4787006142609735,10,10,0.4,0.1215522581198272,0.7376219233930549,1.0,0.3976353643835254,1.0,0.4,0.1215522581198272,0.7376219233930549,0.6,0.0,0.0,80,0.7,0.587240676918624,0.7974260708533272,0.7321428571428571,0.5969797158994188,0.8416747515579631,0.5125,0.3981046687031854,0.625942518555561,0.3,0.1875,2.775557561562892e-17,0.4
owlv2,78583,440327,-1,persom with caplast photo,1,14,5,0,0.4787006142609735,20,20,0.5,0.2719578495607918,0.7280421504392082,0.9,0.5549838829718046,0.9974714214555382,0.45,0.2305778967759242,0.6847218669594515,0.5,0.0499999999999999,5.551115123125783e-17,80,0.7,0.587240676918624,0.7974260708533272,0.7321428571428571,0.5969797158994188,0.8416747515579631,0.5125,0.3981046687031854,0.625942518555561,0.3,0.1875,2.775557561562892e-17,0.45
owlv2,78583,440327,-1,persom with caplast photo,1,14,5,0,0.4787006142609735,40,40,0.6,0.4332670521932967,0.7513500134122563,0.8333333333333334,0.6261582865113173,0.9526463733927428,0.5,0.3380178137372345,0.6619821862627655,0.4,0.0999999999999999,0.0,80,0.7,0.587240676918624,0.7974260708533272,0.7321428571428571,0.5969797158994188,0.8416747515579631,0.5125,0.3981046687031854,0.625942518555561,0.3,0.1875,2.775557561562892e-17,0.5
owlv2,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,20,5,0,0.0348351527272935,5,5,0.8,0.2835820638819106,0.994949236620532,0.25,0.0063094632097098,0.8058795503167565,0.2,0.005050763379468,0.7164179361180893,0.1999999999999999,0.6000000000000001,0.0,80,0.9125,0.8279916615801152,0.9640936410104411,0.2054794520547945,0.1198130983354362,0.3161615991970414,0.1875,0.1089136881475294,0.2903278956476912,0.0875,0.7250000000000001,1.1102230246251563e-16,0.2
owlv2,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,20,5,0,0.0348351527272935,10,10,0.8,0.4439045376923585,0.9747892736731666,0.375,0.0852334141372535,0.7551367836334484,0.3,0.0667395111777345,0.6524528500599973,0.1999999999999999,0.5,0.0,80,0.9125,0.8279916615801152,0.9640936410104411,0.2054794520547945,0.1198130983354362,0.3161615991970414,0.1875,0.1089136881475294,0.2903278956476912,0.0875,0.7250000000000001,1.1102230246251563e-16,0.3
owlv2,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,20,5,0,0.0348351527272935,20,20,0.85,0.6210731734546859,0.9679290628145364,0.3529411764705882,0.1420974831102209,0.6167163365565971,0.3,0.1189315904057277,0.5427891822762891,0.15,0.5499999999999999,0.0,80,0.9125,0.8279916615801152,0.9640936410104411,0.2054794520547945,0.1198130983354362,0.3161615991970414,0.1875,0.1089136881475294,0.2903278956476912,0.0875,0.7250000000000001,1.1102230246251563e-16,0.3
owlv2,43232,1285752,-1,guy in coat and blue gloves looking at kite,1,20,5,0,0.0348351527272935,40,40,0.85,0.7016473331604236,0.942897741845474,0.3823529411764705,0.2216654304254967,0.56436028822861,0.325,0.1857289667633498,0.4912948754784484,0.15,0.525,0.0,80,0.9125,0.8279916615801152,0.9640936410104411,0.2054794520547945,0.1198130983354362,0.3161615991970414,0.1875,0.1089136881475294,0.2903278956476912,0.0875,0.7250000000000001,1.1102230246251563e-16,0.325
owlv2,81135,1256487,-1,Women under pink umbrella,1,20,5,0,0.0635686419252904,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,0.95,0.876901263556847,0.9862106060235382,0.8947368421052632,0.8030833008083138,0.9534464372425236,0.85,0.7526358884071023,0.9200184386902862,0.05,0.0999999999999999,1.3877787807814457e-17,1.0
owlv2,81135,1256487,-1,Women under pink umbrella,1,20,5,0,0.0635686419252904,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.95,0.876901263556847,0.9862106060235382,0.8947368421052632,0.8030833008083138,0.9534464372425236,0.85,0.7526358884071023,0.9200184386902862,0.05,0.0999999999999999,1.3877787807814457e-17,1.0
owlv2,81135,1256487,-1,Women under pink umbrella,1,20,5,0,0.0635686419252904,20,20,1.0,0.8315665290169146,1.0,0.9,0.6830172859809176,0.9876514728297052,0.9,0.6830172859809176,0.9876514728297052,0.0,0.0999999999999999,0.0,80,0.95,0.876901263556847,0.9862106060235382,0.8947368421052632,0.8030833008083138,0.9534464372425236,0.85,0.7526358884071023,0.9200184386902862,0.05,0.0999999999999999,1.3877787807814457e-17,0.9
owlv2,81135,1256487,-1,Women under pink umbrella,1,20,5,0,0.0635686419252904,40,40,0.975,0.8684141415172343,0.9993672550679504,0.9230769230769232,0.7912980787735568,0.9838466996893416,0.9,0.7633626001239001,0.9720745847057808,0.025,0.0749999999999999,1.3877787807814457e-17,80,0.95,0.876901263556847,0.9862106060235382,0.8947368421052632,0.8030833008083138,0.9534464372425236,0.85,0.7526358884071023,0.9200184386902862,0.05,0.0999999999999999,1.3877787807814457e-17,0.9
owlv2,303471,515673,-1,person that does not have a racket by her butt,1,20,5,0,0.0,5,5,0.2,0.005050763379468,0.7164179361180893,1.0,0.025,1.0,0.2,0.005050763379468,0.7164179361180893,0.8,0.0,0.0,80,0.525,0.4102278413767706,0.6378664183228473,0.7142857142857143,0.5541611966920312,0.8428085332342548,0.375,0.2691931699468049,0.4903547644071125,0.475,0.15,2.775557561562892e-17,0.2
owlv2,303471,515673,-1,person that does not have a racket by her butt,1,20,5,0,0.0,10,10,0.5,0.1870860284473985,0.8129139715526015,0.8,0.2835820638819106,0.994949236620532,0.4,0.1215522581198272,0.7376219233930549,0.5,0.0999999999999999,0.0,80,0.525,0.4102278413767706,0.6378664183228473,0.7142857142857143,0.5541611966920312,0.8428085332342548,0.375,0.2691931699468049,0.4903547644071125,0.475,0.15,2.775557561562892e-17,0.4
owlv2,303471,515673,-1,person that does not have a racket by her butt,1,20,5,0,0.0,20,20,0.5,0.2719578495607918,0.7280421504392082,0.7,0.3475471499400027,0.9332604888222656,0.35,0.1539092047845411,0.5921885345328282,0.5,0.15,0.0,80,0.525,0.4102278413767706,0.6378664183228473,0.7142857142857143,0.5541611966920312,0.8428085332342548,0.375,0.2691931699468049,0.4903547644071125,0.475,0.15,2.775557561562892e-17,0.35
owlv2,303471,515673,-1,person that does not have a racket by her butt,1,20,5,0,0.0,40,40,0.525,0.3612801352640621,0.6848802933650138,0.8095238095238095,0.5809339588164721,0.9455364318215932,0.425,0.2704290312688629,0.5910994195730366,0.475,0.1,2.775557561562892e-17,80,0.525,0.4102278413767706,0.6378664183228473,0.7142857142857143,0.5541611966920312,0.8428085332342548,0.375,0.2691931699468049,0.4903547644071125,0.475,0.15,2.775557561562892e-17,0.425
owlv2,331331,1923208,-1,pizza slice being cut,1,20,5,1,0.9648491301503056,5,5,1.0,0.4781762498950185,1.0,0.8,0.2835820638819106,0.994949236620532,0.8,0.2835820638819106,0.994949236620532,0.0,0.1999999999999999,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,0.8
owlv2,331331,1923208,-1,pizza slice being cut,1,20,5,1,0.9648491301503056,10,10,1.0,0.6915028921812392,1.0,0.9,0.5549838829718046,0.9974714214555382,0.9,0.5549838829718046,0.9974714214555382,0.0,0.0999999999999999,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,0.9
owlv2,331331,1923208,-1,pizza slice being cut,1,20,5,1,0.9648491301503056,20,20,1.0,0.8315665290169146,1.0,0.95,0.7512672372279723,0.9987349105020502,0.95,0.7512672372279723,0.9987349105020502,0.0,0.05,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,0.95
owlv2,331331,1923208,-1,pizza slice being cut,1,20,5,1,0.9648491301503056,40,40,1.0,0.9119026971211976,1.0,0.975,0.8684141415172343,0.9993672550679504,0.975,0.8684141415172343,0.9993672550679504,0.0,0.025,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,0.975
owlv2,120431,2204971,-1,person in pink,1,8,5,1,0.8989084010304235,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
owlv2,120431,2204971,-1,person in pink,1,8,5,1,0.8989084010304235,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,1.0
owlv2,120431,2204971,-1,person in pink,1,8,5,1,0.8989084010304235,20,20,1.0,0.8315665290169146,1.0,0.95,0.7512672372279723,0.9987349105020502,0.95,0.7512672372279723,0.9987349105020502,0.0,0.05,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,0.95
owlv2,120431,2204971,-1,person in pink,1,8,5,1,0.8989084010304235,40,40,1.0,0.9119026971211976,1.0,0.975,0.8684141415172343,0.9993672550679504,0.975,0.8684141415172343,0.9993672550679504,0.0,0.025,0.0,80,0.9875,0.9323122155360776,0.9996835774723672,1.0,0.9543787472413888,1.0,0.9875,0.9323122155360776,0.9996835774723672,0.0124999999999999,0.0,0.0,0.975
owlv2,370802,2167684,-1,Man in gray suit looking at camera,1,20,5,0,0.0,5,5,0.8,0.2835820638819106,0.994949236620532,0.75,0.1941204496832434,0.9936905367902902,0.6,0.1466327996346731,0.9472550494736832,0.1999999999999999,0.2,5.551115123125783e-17,80,0.85,0.7526358884071023,0.9200184386902862,0.4411764705882353,0.320820064673709,0.566821923149619,0.375,0.2691931699468049,0.4903547644071125,0.15,0.475,0.0,0.6
owlv2,370802,2167684,-1,Man in gray suit looking at camera,1,20,5,0,0.0,10,10,0.7,0.3475471499400027,0.9332604888222656,0.7142857142857143,0.2904208637373427,0.9633074338239144,0.5,0.1870860284473985,0.8129139715526015,0.3,0.1999999999999999,2.775557561562892e-17,80,0.85,0.7526358884071023,0.9200184386902862,0.4411764705882353,0.320820064673709,0.566821923149619,0.375,0.2691931699468049,0.4903547644071125,0.15,0.475,0.0,0.5
owlv2,370802,2167684,-1,Man in gray suit looking at camera,1,20,5,0,0.0,20,20,0.85,0.6210731734546859,0.9679290628145364,0.5882352941176471,0.3292471539467574,0.8155630382160532,0.5,0.2719578495607918,0.7280421504392082,0.15,0.35,0.0,80,0.85,0.7526358884071023,0.9200184386902862,0.4411764705882353,0.320820064673709,0.566821923149619,0.375,0.2691931699468049,0.4903547644071125,0.15,0.475,0.0,0.5
owlv2,370802,2167684,-1,Man in gray suit looking at camera,1,20,5,0,0.0,40,40,0.875,0.7319670826382796,0.9581403738613832,0.5142857142857142,0.3398914153909778,0.6861714907852767,0.45,0.2925883500398799,0.6150932054659867,0.125,0.425,0.0,80,0.85,0.7526358884071023,0.9200184386902862,0.4411764705882353,0.320820064673709,0.566821923149619,0.375,0.2691931699468049,0.4903547644071125,0.15,0.475,0.0,0.45
owlv2,259809,1303931,-1,person with sunglasses only a corner of the person purple shirt,1,20,5,0,0.0351147775482143,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,0.9625,0.8942980149834914,0.9921988127342832,0.9090909090909092,0.8216214433575167,0.9626641053000558,0.875,0.7821108659305637,0.9383979034415656,0.0374999999999999,0.0875,1.3877787807814457e-17,1.0
owlv2,259809,1303931,-1,person with sunglasses only a corner of the person purple shirt,1,20,5,0,0.0351147775482143,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,0.9625,0.8942980149834914,0.9921988127342832,0.9090909090909092,0.8216214433575167,0.9626641053000558,0.875,0.7821108659305637,0.9383979034415656,0.0374999999999999,0.0875,1.3877787807814457e-17,1.0
owlv2,259809,1303931,-1,person with sunglasses only a corner of the person purple shirt,1,20,5,0,0.0351147775482143,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,0.9625,0.8942980149834914,0.9921988127342832,0.9090909090909092,0.8216214433575167,0.9626641053000558,0.875,0.7821108659305637,0.9383979034415656,0.0374999999999999,0.0875,1.3877787807814457e-17,1.0
owlv2,259809,1303931,-1,person with sunglasses only a corner of the person purple shirt,1,20,5,0,0.0351147775482143,40,40,1.0,0.9119026971211976,1.0,0.95,0.8308031360405824,0.9938863534006492,0.95,0.8308031360405824,0.9938863534006492,0.0,0.05,0.0,80,0.9625,0.8942980149834914,0.9921988127342832,0.9090909090909092,0.8216214433575167,0.9626641053000558,0.875,0.7821108659305637,0.9383979034415656,0.0374999999999999,0.0875,1.3877787807814457e-17,0.95
owlv2,314247,1204131,-1,skateboarder,1,12,5,0,0.020133882405731,5,5,0.6,0.1466327996346731,0.9472550494736832,1.0,0.2924017738212867,1.0,0.6,0.1466327996346731,0.9472550494736832,0.4,0.0,0.0,80,0.6125,0.4969755425018991,0.7194348668752178,1.0,0.9274807363357226,1.0,0.6125,0.4969755425018991,0.7194348668752178,0.3874999999999999,0.0,0.0,0.6
owlv2,314247,1204131,-1,skateboarder,1,12,5,0,0.020133882405731,10,10,0.6,0.2623780766069451,0.8784477418801728,1.0,0.5407418735600996,1.0,0.6,0.2623780766069451,0.8784477418801728,0.4,0.0,0.0,80,0.6125,0.4969755425018991,0.7194348668752178,1.0,0.9274807363357226,1.0,0.6125,0.4969755425018991,0.7194348668752178,0.3874999999999999,0.0,0.0,0.6
owlv2,314247,1204131,-1,skateboarder,1,12,5,0,0.020133882405731,20,20,0.65,0.4078114654671719,0.8460907952154588,1.0,0.752947361999529,1.0,0.65,0.4078114654671719,0.8460907952154588,0.35,0.0,0.0,80,0.6125,0.4969755425018991,0.7194348668752178,1.0,0.9274807363357226,1.0,0.6125,0.4969755425018991,0.7194348668752178,0.3874999999999999,0.0,0.0,0.65
owlv2,314247,1204131,-1,skateboarder,1,12,5,0,0.020133882405731,40,40,0.575,0.4089005804269633,0.7295709687311371,1.0,0.8518148710847756,1.0,0.575,0.4089005804269633,0.7295709687311371,0.425,0.0,0.0,80,0.6125,0.4969755425018991,0.7194348668752178,1.0,0.9274807363357226,1.0,0.6125,0.4969755425018991,0.7194348668752178,0.3874999999999999,0.0,0.0,0.575
owlv2,351719,2167791,-1,black and white clothes,1,4,3,1,0.8252078208106067,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
owlv2,351719,2167791,-1,black and white clothes,1,4,3,1,0.8252078208106067,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
owlv2,351719,2167791,-1,black and white clothes,1,4,3,1,0.8252078208106067,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
owlv2,351719,2167791,-1,black and white clothes,1,4,3,1,0.8252078208106067,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
owlv2,396495,453006,-1,player,1,20,5,1,0.9900816008144768,5,5,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,1.0,0.4781762498950185,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
owlv2,396495,453006,-1,player,1,20,5,1,0.9900816008144768,10,10,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,1.0,0.6915028921812392,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
owlv2,396495,453006,-1,player,1,20,5,1,0.9900816008144768,20,20,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,1.0,0.8315665290169146,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
owlv2,396495,453006,-1,player,1,20,5,1,0.9900816008144768,40,40,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,1.0,0.9119026971211976,1.0,0.0,0.0,0.0,80,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,1.0,0.9549359649323076,1.0,0.0,0.0,0.0,1.0
